aticker,coname,fmonth,fyear,che,ibd,teq,sale,oiadp,ni,dp,amort,avg_annual_mktcap,ticker
A208350,지란지교시큐리티,12.0,2023,12531811000.0,13700553000.0,69668688900.0,35281556810.0,1836738390.0,10939986140.0,1992221130.0,1938952030.0,38154000000.0,208350
A010420,한솔PNS,12.0,2023,16773957000.0,4338163560.0,45986374240.0,311689112830.0,-1816644410.0,-4228297740.0,3314306000.0,1199512000.0,29788000000.0,10420
A008600,윌비스,12.0,2023,3723111000.0,159652567430.0,107345725120.0,216118598980.0,-4182783560.0,-15449994710.0,11192518160.0,4029836230.0,40413000000.0,8600
A032280,삼일,12.0,2023,75630000.0,27871985700.0,62647116340.0,99668556010.0,1721681270.0,2828019090.0,3203161260.0,0.0,32187000000.0,32280
A377460,위니아에이드,12.0,2023,10026031000.0,107384116490.0,78749665070.0,274309385440.0,-106090906760.0,-123596364830.0,11263350000.0,910272000.0,71271000000.0,377460
A137940,넥스트아이,12.0,2023,25979822000.0,17796725610.0,83601958670.0,17749092560.0,-12168438550.0,-17532913080.0,1228674000.0,318907000.0,42681000000.0,137940
A067730,로지시스,12.0,2023,7545743000.0,1774367120.0,17022462900.0,36454449390.0,545439690.0,516014130.0,1275325000.0,0.0,37804000000.0,67730
A094860,네오리진,12.0,2023,10041002000.0,6355833660.0,33016807030.0,25511836780.0,-2588390410.0,-6720955870.0,287411670.0,1177593630.0,47673000000.0,94860
A015020,이스타코,12.0,2023,54699000.0,23788445530.0,42382566770.0,13270580140.0,-1661140790.0,-2921578780.0,626502000.0,0.0,34065000000.0,15020
A006920,모헨즈,12.0,2023,5631343000.0,1777874630.0,42203319620.0,111406314390.0,12140843610.0,9939969450.0,1511434090.0,0.0,44883000000.0,6920
A464680,KB제27호스팩,12.0,2023,106883200.0,3740326000.0,25761715760.0,0.0,-34334140.0,95032580.0,0.0,0.0,23831000000.0,464680
A238200,비피도,12.0,2023,5806175000.0,11616191710.0,51702407260.0,18634263870.0,-343653680.0,1082151650.0,1820590000.0,51976000.0,57617000000.0,238200
A035460,기산텔레콤,12.0,2023,10276117000.0,27593332500.0,43558676300.0,73884674500.0,4410201200.0,3796639090.0,1188088000.0,113285000.0,42188000000.0,35460
A131180,딜리,12.0,2023,3704712000.0,3257460100.0,57673935600.0,25705183780.0,-890645000.0,688445070.0,688443740.0,185235420.0,39232000000.0,131180
A179530,애드바이오텍,12.0,2023,3014767000.0,15331657250.0,10847110240.0,10471949610.0,-4762402530.0,-5431863540.0,860657000.0,272934000.0,34940000000.0,179530
A012340,뉴인텍,12.0,2023,4445843000.0,25207685380.0,31792243090.0,79095170750.0,-11092591210.0,-12827542060.0,4575453000.0,256617000.0,72976000000.0,12340
A095910,에스에너지,12.0,2023,16186879000.0,137063150140.0,109148347530.0,169855953410.0,3138342770.0,-6988297820.0,9995051000.0,330630000.0,49390000000.0,95910
A073190,듀오백,12.0,2023,1120844000.0,5086444310.0,16340893720.0,23744735670.0,-3946237680.0,-3773418120.0,1244084000.0,71720000.0,28251000000.0,73190
A154030,아시아종묘,9.0,2023,2768525000.0,15347262440.0,22293090790.0,26395658870.0,-545738260.0,-2450871650.0,1040165850.0,78402920.0,37946000000.0,154030
A023790,동일철강,12.0,2023,5389791000.0,42473663760.0,18137193610.0,21471427290.0,-3313257600.0,-22297885960.0,91066320.0,0.0,29093000000.0,23790
A014910,성문전자,12.0,2023,5541432000.0,17723505560.0,36711469960.0,45063801930.0,513645940.0,-1626600140.0,1736379000.0,5070000.0,36924000000.0,14910
A045300,성우테크론,12.0,2023,10673029000.0,12025124020.0,68758953200.0,33775629980.0,-808211680.0,-1051808340.0,1685651000.0,0.0,42999000000.0,45300
A045510,정원엔시스,12.0,2023,8779401000.0,5657333890.0,43026075550.0,179751794280.0,2845827450.0,1700753030.0,160992000.0,1200000.0,43086000000.0,45510
A101400,엔시트론,12.0,2023,23826602000.0,5311217510.0,37474809970.0,35869230490.0,420783780.0,1067997950.0,531352250.0,12238560.0,37213000000.0,101400
A032080,아즈텍WB,12.0,2023,16603638000.0,11161930020.0,108367550160.0,37089482390.0,-75126220.0,-1317589600.0,1067898000.0,26333000.0,38624000000.0,32080
A084870,TBH글로벌,12.0,2023,7351464000.0,26063603800.0,63026081280.0,197103368030.0,7860055410.0,6736053460.0,5636731140.0,93658480.0,40133000000.0,84870
A010400,우진아이엔에스,12.0,2023,10558657000.0,1257130170.0,95625892820.0,100168756310.0,-3316488890.0,1936083370.0,1941065000.0,33411000.0,44056000000.0,10400
A121850,코이즈,12.0,2023,10940801000.0,13287563520.0,14993787310.0,16392594420.0,-4103033490.0,-4436056340.0,1180805000.0,86224000.0,68324000000.0,121850
A054940,엑사이엔씨,12.0,2023,16703246000.0,31096657380.0,72775556460.0,179914719860.0,3684850790.0,-892219330.0,2214024000.0,201393000.0,37222000000.0,54940
A079650,서산,12.0,2023,8094808000.0,0.0,106318584140.0,41252744460.0,-1576866110.0,1534293580.0,2265857130.0,0.0,36062000000.0,79650
A076610,해성옵틱스,12.0,2023,8310366000.0,36851605840.0,43421082080.0,121168837220.0,3992341370.0,-2139561010.0,4676887260.0,617621890.0,56498000000.0,76610
A139050,BF랩스,12.0,2023,4710566000.0,7731419610.0,43606368670.0,28789792180.0,-1871491880.0,81530030.0,1022009000.0,59247000.0,51064000000.0,139050
A352770,클리노믹스,12.0,2023,11046154000.0,23993219830.0,38996986010.0,11407673300.0,-34587921700.0,-42399154890.0,3951974470.0,298933610.0,97092000000.0,352770
A030720,동원수산,12.0,2023,6402361000.0,41178479990.0,42652370450.0,141944902180.0,-19400162550.0,-17676748220.0,1496479330.0,0.0,39417000000.0,30720
A089230,THE E&M,12.0,2023,1695491000.0,42746016550.0,29194588600.0,31702033250.0,-7717794330.0,-33573882010.0,1496910000.0,2889864510.0,49354000000.0,89230
A110020,전진바이오팜,12.0,2023,1692444000.0,5596821000.0,6219660910.0,15680552050.0,-1244871750.0,-6439821100.0,1815307000.0,20040000.0,39400000000.0,110020
A352940,인바이오,12.0,2023,2895230000.0,13127406660.0,40726109950.0,34024284250.0,-3353973080.0,-6300317760.0,1112384000.0,1494684000.0,48378000000.0,352940
A225590,패션플랫폼,12.0,2023,2715765000.0,13129883720.0,73939085000.0,106002959390.0,8104100270.0,6371240130.0,2536028000.0,678273000.0,39427000000.0,225590
A085810,알티캐스트,12.0,2023,1307624000.0,22009433000.0,20592540430.0,6229890000.0,-6275764600.0,-26508742610.0,1046334000.0,16814000.0,47619000000.0,85810
A204630,스튜디오산타클로스,12.0,2023,4336356000.0,29751109000.0,50874901830.0,5702630850.0,-22246032000.0,-42980913410.0,615168000.0,1265842000.0,59592000000.0,204630
A083640,인콘,12.0,2023,36384345000.0,2986811010.0,83150517140.0,63428790860.0,2556841280.0,-31584160350.0,632955130.0,321420.0,43269000000.0,83640
A020400,대동금속,12.0,2023,82430000.0,17432840270.0,52438294790.0,133065161750.0,1301329220.0,830402460.0,4221485970.0,64151400.0,30208000000.0,20400
A014100,메디앙스,12.0,2023,6142050000.0,15085345120.0,87017104310.0,66023045990.0,-1292819710.0,6992476040.0,1342595530.0,116861740.0,37152000000.0,14100
A005110,한창,12.0,2023,10479765000.0,29036103740.0,1170029780.0,66291757350.0,238216780.0,-31237651560.0,1858397440.0,116839020.0,47940000000.0,5110
A091970,나노캠텍,12.0,2023,6492241000.0,9857565000.0,31938454090.0,42401462050.0,-1843750740.0,-6114538210.0,541694000.0,0.0,35940000000.0,91970
A088790,진도,12.0,2023,5195154000.0,9703467960.0,107507976240.0,56370619270.0,3761675120.0,4390520650.0,846916370.0,11976100.0,31362000000.0,88790
A025870,신라에스지,12.0,2023,620832000.0,23968702650.0,17470996830.0,88377059730.0,1688008980.0,297908850.0,1048768660.0,0.0,35189000000.0,25870
A084670,동양고속,12.0,2023,9068884000.0,78182728760.0,69064045400.0,119970715680.0,-287881130.0,-3093450670.0,5390150000.0,0.0,40743000000.0,84670
A258830,세종메디칼,12.0,2023,3249945000.0,77470998120.0,17277918020.0,17991718820.0,-411450470.0,-23086701550.0,1471027000.0,218393000.0,119176000000.0,258830
A001000,신라섬유,12.0,2023,346260000.0,14600000000.0,14732763930.0,3777530590.0,391543800.0,-671622650.0,115542000.0,490000.0,46235000000.0,1000
A290560,신시웨이,12.0,2023,5844005000.0,1041933020.0,19054469640.0,10459352350.0,1533812240.0,-19169230.0,260885000.0,15180000.0,44773000000.0,290560
A054220,비츠로시스,12.0,2023,5050927000.0,10123499420.0,17322488770.0,19552896160.0,-7056918830.0,-6342052540.0,665814000.0,533843000.0,30307000000.0,54220
A900070,글로벌에스엠,12.0,2023,27925339000.0,11000752000.0,117853475000.0,110922330000.0,3605481000.0,3448450000.0,6604985000.0,0.0,37446000000.0,900070
A050120,ES큐브,12.0,2023,15063624000.0,1923639000.0,82525973840.0,63333992890.0,10789653340.0,-27938425120.0,940391000.0,101412000.0,52650000000.0,50120
A002070,비비안,12.0,2023,7220049000.0,78406334000.0,88265526770.0,217298020720.0,4859608010.0,-7900981720.0,3133350940.0,30438890.0,40443000000.0,2070
A214310,에스엘에너지,12.0,2023,4000790000.0,30778084180.0,29722146490.0,35246976760.0,-4380917510.0,-41570360370.0,754587000.0,206804000.0,22462000000.0,214310
A002680,한탑,12.0,2023,6258191000.0,70865915000.0,47998965110.0,94845849580.0,911746240.0,-10307836450.0,1345608000.0,12285000.0,42624000000.0,2680
A159910,스킨앤스킨,12.0,2023,6666732000.0,4574533000.0,18027212630.0,13924448030.0,-7727652120.0,-9438493810.0,530564000.0,10319000.0,50601000000.0,159910
A900260,로스웰,12.0,2023,172409236000.0,53713097000.0,211604421000.0,362909443000.0,14544351000.0,14986030000.0,5990682000.0,153643000.0,32438000000.0,900260
A101680,한국정밀기계,12.0,2023,1774893000.0,12900000000.0,40703434860.0,43727516180.0,-7015040630.0,-7792165720.0,680377170.0,254015110.0,25028000000.0,101680
A429270,시지트로닉스,12.0,2023,689744000.0,8262256080.0,28985865390.0,12513645270.0,-5442515300.0,-5535741600.0,1940493000.0,10445000.0,70301000000.0,429270
A468510,삼성스팩9호,12.0,2023,4744196690.0,3255830000.0,21382073220.0,0.0,-25188790.0,3398330.0,0.0,0.0,21227000000.0,468510
A054180,메디콕스,12.0,2023,1809976000.0,16518929180.0,62235838450.0,26875194680.0,-10658205040.0,-32377945500.0,2961433000.0,9447000.0,42160000000.0,54180
A215480,토박스코리아,12.0,2023,1491032000.0,3509850890.0,33376599520.0,48648552360.0,2947160140.0,2478826290.0,1493302000.0,15343000.0,39819000000.0,215480
A044380,주연테크,12.0,2023,8757202000.0,4623972210.0,37010582590.0,43504587020.0,-4656483410.0,-4445088450.0,623447000.0,22785000.0,40793000000.0,44380
A071460,위니아,12.0,2023,1483423000.0,213752436230.0,-270639497590.0,353187317130.0,-281218785620.0,-301913373890.0,22137181000.0,1541127000.0,60549000000.0,71460
A217620,디딤이앤에프,12.0,2023,959513000.0,36354129560.0,772016610.0,52334472740.0,-5982058180.0,-18226785980.0,4334578000.0,116529000.0,52481000000.0,217620
A258790,소프트캠프,12.0,2023,1791198000.0,5961465330.0,11504180550.0,18485371900.0,-2568547980.0,-5960747710.0,523063000.0,71019000.0,42853000000.0,258790
A900120,씨엑스아이,6.0,2023,94624584000.0,967176000.0,412446852000.0,71617385000.0,7135663000.0,7527865000.0,23979970000.0,91000.0,27174000000.0,900120
A113810,디젠스,12.0,2023,8797844000.0,18821673800.0,17659503390.0,86034323900.0,2994699130.0,2962835700.0,1913449670.0,21722780.0,38655000000.0,113810
A009440,KC그린홀딩스,12.0,2023,44419114000.0,293587937790.0,215147012760.0,698466593650.0,-29862667000.0,-55928223810.0,24758059000.0,1424494000.0,77169000000.0,9440
A103230,에스앤더블류,12.0,2023,4000147000.0,80246000.0,45429618800.0,43633590030.0,3232674060.0,3466819340.0,818678000.0,303000.0,29298000000.0,103230
A065690,파커스,12.0,2023,16634693000.0,58218449330.0,48590458880.0,63616324290.0,-9535741000.0,-15592440630.0,4762003000.0,0.0,25174000000.0,65690
A080720,한국유니온제약,12.0,2023,6578510000.0,39349388460.0,30323978630.0,63169009710.0,-5232981270.0,-18156298290.0,3564940740.0,325302470.0,43323000000.0,80720
A044480,빌리언스,12.0,2023,40078451000.0,68796923480.0,92465165430.0,96991027120.0,-7494524510.0,-30845827660.0,3967119000.0,2212232000.0,42916000000.0,44480
A291810,핀텔,12.0,2023,1544897000.0,1089358000.0,20664036420.0,12753031630.0,-2676771730.0,-1253496960.0,522302380.0,8860000.0,74034000000.0,291810
A042940,상지건설,12.0,2023,42982788000.0,96311758860.0,107661699930.0,173869290140.0,32464309350.0,37164662290.0,809333000.0,560838000.0,50295000000.0,42940
A232830,시큐센,12.0,2023,6222121000.0,3921075000.0,13154432360.0,16219150210.0,-1283047420.0,-958968640.0,305148000.0,3875000.0,47730000000.0,232830
A025890,한국주강,12.0,2023,1372909000.0,6869297200.0,32979507770.0,53811233050.0,2418860910.0,2495090200.0,1348710770.0,0.0,35136000000.0,25890
A230980,비유테크놀러지,12.0,2023,1525346000.0,15518176110.0,15494579770.0,13685620900.0,-14007987140.0,-20986741480.0,932111000.0,0.0,68396000000.0,230980
A050760,에스폴리텍,12.0,2023,31519603000.0,37280642570.0,59997095710.0,73218466050.0,-2588276960.0,-5476224470.0,4234507000.0,867000.0,38295000000.0,50760
A048830,엔피케이,12.0,2023,12905101000.0,4480070830.0,44450659550.0,62987939890.0,1868758250.0,1712939500.0,5395785000.0,47559000.0,34686000000.0,48830
A017250,인터엠,9.0,2023,3732145000.0,24715464760.0,38886612120.0,50963849820.0,10773303550.0,8227279910.0,910474000.0,28619000.0,29984000000.0,17250
A008290,원풍물산,12.0,2023,12732000.0,14909343000.0,11396190630.0,28937832600.0,-1916462590.0,-2664683660.0,103046650.0,0.0,36298000000.0,8290
A079190,케스피온,12.0,2023,15780035000.0,10140214330.0,23058426370.0,63213111680.0,1070684500.0,2724899260.0,672596000.0,6273000.0,35509000000.0,79190
A043200,파루,12.0,2023,3766551000.0,22531392060.0,28927622160.0,42204969570.0,-1915962080.0,-1030056710.0,308487000.0,7628000.0,32864000000.0,43200
A019570,플루토스,12.0,2023,12497532370.0,77253000.0,31280056020.0,6950869620.0,-10314460930.0,-11550830820.0,1482364000.0,0.0,45690000000.0,19570
A275630,에스에스알,12.0,2023,5155108000.0,551864000.0,27216223920.0,12157598510.0,1604365990.0,1716863110.0,382870580.0,90447680.0,31178000000.0,275630
A365900,브이씨,12.0,2023,3849400000.0,39958056950.0,37991243440.0,37224393560.0,-11622553180.0,-12639332950.0,4023915000.0,278493000.0,42087000000.0,365900
A227100,퀀텀온,12.0,2023,103747000.0,38826522950.0,14516831210.0,182319789720.0,-6715637300.0,-32967479140.0,2564345000.0,439581000.0,40100000000.0,227100
A134060,이퓨쳐,12.0,2023,4767985000.0,976163530.0,21604737170.0,10499382220.0,1001035390.0,1383158020.0,496545000.0,226449000.0,28202000000.0,134060
A066430,와이오엠,12.0,2023,13529431000.0,7285028500.0,42980172140.0,35778569040.0,129522440.0,2803850490.0,759389000.0,0.0,36773000000.0,66430
A044780,에이치케이,12.0,2023,3987915000.0,15123659000.0,60528746500.0,66637115080.0,841585040.0,1897983020.0,1216819770.0,103422730.0,35964000000.0,44780
A123010,아이윈플러스,12.0,2023,13067248000.0,21717317000.0,45534706820.0,32289441720.0,-10123065890.0,-12225996320.0,4047923000.0,14012000.0,66244000000.0,123010
A019660,글로본,12.0,2023,3542039000.0,719577000.0,10513976640.0,20311948430.0,-3991779000.0,-4492882560.0,1498641000.0,38522000.0,58465000000.0,19660
A225430,케이엠제약,12.0,2023,953370000.0,12447082440.0,35478598060.0,17769628470.0,-1090420390.0,-1320041640.0,1329903150.0,39183520.0,33867000000.0,225430
A154040,다산솔루에타,12.0,2023,6479693000.0,75388806560.0,70165157420.0,158770415300.0,-149102630.0,26505987960.0,5205125000.0,204836000.0,39551000000.0,154040
A900280,골든센츄리,12.0,2023,65561482000.0,18378633000.0,133718913000.0,40978836000.0,-164338795000.0,-166104842000.0,6379840000.0,1668000.0,46624000000.0,900280
A054090,삼진엘앤디,12.0,2023,19386900000.0,71189663610.0,70983045810.0,212735144750.0,-14446647070.0,-22942983060.0,7849341000.0,206046000.0,61058000000.0,54090
A043090,더테크놀로지,12.0,2023,9833323000.0,12558362950.0,45566165040.0,15894717010.0,-10878883870.0,-26974954000.0,1370335620.0,286307870.0,61103000000.0,43090
A188260,세니젠,12.0,2023,2456060000.0,3764380650.0,13867188450.0,22268480090.0,-6315679380.0,-8775101360.0,934552730.0,24792670.0,32551000000.0,188260
A130740,티피씨글로벌,12.0,2023,17672725000.0,18879872930.0,79071575510.0,79495864090.0,-2818722190.0,-6399107980.0,3664346000.0,164960000.0,33901000000.0,130740
A067770,세진티에스,12.0,2023,772061000.0,77283870.0,43522074590.0,10294388810.0,-2577140270.0,-1443038150.0,1588050390.0,63163750.0,26367000000.0,67770
A449020,유안타제13호스팩,12.0,2023,170191680.0,1395420580.0,18701520550.0,0.0,-36691230.0,393384690.0,0.0,0.0,19586000000.0,449020
A060480,국일신동,12.0,2023,2837779000.0,0.0,46171188710.0,19639701100.0,-2191984510.0,-1221030320.0,783377480.0,0.0,31768000000.0,60480
A224060,더코디,12.0,2023,11535214000.0,54107478270.0,32171240560.0,20212268110.0,-10401169520.0,-13678159840.0,824158000.0,47146000.0,25665000000.0,224060
A054410,케이피티유,12.0,2023,716756000.0,34600000000.0,47295906490.0,34871199760.0,846737750.0,2859808430.0,809599920.0,2385500.0,28744000000.0,54410
A043360,디지아이,12.0,2023,7695227000.0,451317400.0,42722598900.0,16680293080.0,-2670806460.0,-2152865560.0,587057000.0,12835000.0,27601000000.0,43360
A244460,올리패스,12.0,2023,3557787000.0,3588394000.0,2493718210.0,5289606360.0,-13706542930.0,-12949428560.0,1502909000.0,134447000.0,93361000000.0,244460
A084440,유비온,9.0,2023,1425337000.0,434177000.0,9194480240.0,31831832250.0,385118880.0,-601260000.0,915097000.0,608109000.0,32444000000.0,84440
A035290,골드앤에스,12.0,2023,953419000.0,767339000.0,12226072260.0,9949791740.0,-1365862740.0,-2959689600.0,238476000.0,538018000.0,193713000000.0,35290
A039740,한국정보공학,12.0,2023,4711242000.0,16278129000.0,47426253810.0,115565226990.0,60322210.0,2267419080.0,1476226000.0,18897000.0,28918000000.0,39740
A025620,제이준코스메틱,12.0,2023,4737738000.0,2782030580.0,39987078990.0,17033838980.0,-10186542690.0,-6797532430.0,628091000.0,43033000.0,30159000000.0,25620
A063760,이엘피,12.0,2023,5340861000.0,145059500.0,64718206330.0,21412070650.0,-5633682950.0,567883940.0,1192043000.0,235657000.0,38960000000.0,63760
A001770,SHD,12.0,2023,3229910000.0,12000000000.0,51265337410.0,106293829760.0,672776340.0,110299960.0,722654000.0,0.0,33595000000.0,1770
A065170,비엘팜텍,12.0,2023,10607342000.0,4261925000.0,31799361480.0,24525172950.0,-6793361870.0,141624790.0,543793780.0,304306470.0,54354000000.0,65170
A344860,이노진,12.0,2023,1306814000.0,140122100.0,16026304340.0,10101040480.0,1226337760.0,1396145140.0,227666560.0,2721500.0,41687000000.0,344860
A069330,유아이디,12.0,2023,9084783000.0,18790257810.0,18827777140.0,52968921280.0,-325392080.0,-3308651530.0,2833001640.0,10700000.0,23967000000.0,69330
